,row,col,frozen_col,readable,seeded_doc
932,all,Unassigned,False,147. Government last week said it had committed at least Shs 135bn for the next 3 months towards the hunger crisis in Karamoja.,False
933,all,Unassigned,False,"148. The author is the head of Area Office for WFP, Karamoja.",False
934,all,Unassigned,False,"149. Land in Karamoja is particularly important to the community, which depends on nomadic pastoralism for survival.",False
935,all,Unassigned,False,"156. Similarly, when the former minister of Ethics Fr.",False
936,all,Unassigned,False,163. The Forum for Democratic Change (FDC) leadership is this week continuing with its working visit in Karamoja to assess the security and humanitarian situation in the region.,False
937,all,Unassigned,False,164. The IPC attributed the high levels of food insecurity in Karamoja to insecurity in some parts of Karamoja.,False
938,all,Unassigned,False,170. Many remember him as great leader who enlightened Karamoja.,False
939,all,Unassigned,False,"173. The children are the big trouble causers, they are the ones who are used in cattle raids but when they are given skills and education, there will be change in Karamoja.",False
940,all,Unassigned,False,175. He said that the proliferation of guns into Karamoja brought in by Turkana pastoralists is hurting the security forces because a lot of recoveries are done but the guns keep coming in.,False
941,all,Unassigned,False,184.  I did not know the iron sheets were for Karamoja.,False
942,all,Unassigned,False,"186. In recent weeks, Members of Parliament from the northern and eastern regions called for a fresh disarmament process in Karamoja in order to reduce the number of guns in civilian hands.",False
943,all,Unassigned,False,"189. However, the minister harked back to the Karamoja programme, where she once worked.",False
944,all,Unassigned,False,190. Richard Oyel explores the beautiful side of Karamoja in his story.,False
945,all,Unassigned,False,"193. The Prime Minister underscored the vital relationship between security and socio-economic development, noting the challenges Karamoja has faced due to internal and external security threats.",False
946,all,Unassigned,False,"199. He added that Karamoja has vast underutilized land and other unexploited resources which if harnessed, will help lower the sub-region s poverty levels.",False
947,all,Unassigned,False,204. In 2021 Kenya also became the first country globally to approve national performance trials of genetically modified (GM) cassava.,False
948,all,Unassigned,False,209. He says Otunnu s camp went up to his school in Kenya to dig for information.,False
949,all,Unassigned,False,220. The minister further hailed Kenya for taking the lead with SGR.,False
950,all,Unassigned,False,240. Kenya s cost is about $7.7m per kilometer on the Mombasa-Nairobi leg.,False
951,all,Unassigned,False,"247. The World Cross Country Championship 2023 will also attract other athletes from Australia, Ethiopia, Kenya, Burundi, Canada, Brazil, Egypt, Eritrea, Spain, New Zealand and China among others.",False
952,all,Unassigned,False,"249. He splits his time between Berkeley, California and Nairobi, Kenya.",False
953,all,Unassigned,False,"253. He said that in Turkana County in northern Kenya, sorghum crops with around 15 to 20 percent damage to the yield linked to the pests had been reported.",False
954,all,Unassigned,False,"254. To date, Kenya reportedly has memoranda of understanding with Russia, China, South Korea, and Slovakia which involve the building of four nuclear power plants with a total output of 4,000 MW.",False
955,all,Unassigned,False,256. But their estimates point to 80% of lightweight polythene shopping bags used in the country being imported from Kenya.,False
956,all,Unassigned,False,"257. In the wake of yet another tragic terrorist attack in neighbouring Kenya, Ugandans need to take serious stock of our own security precautions.",False
957,all,Unassigned,False,"258. With the loss of visitors came a sharp fall in aeroplane flights, which disrupted exports of Kenya s high-value fruits and vegetables.",False
958,all,Unassigned,False,262. In western Kenya we are receiving moderate rains apart from the lower part of the lake region which is a bit drier which are areas around Lake Victoria.,False
959,all,Unassigned,False,"267. StarTimes has also pushed local programming, with a commitment to collaborate with local content owners and producers across the continent, focusing mostly on the Kenya and Nigeria markets.",False
960,all,Unassigned,False,"268. The Al Shabab was running riot in northern Kenya, posing a security risk to whatever infrastructure that was planned.",False
961,all,Unassigned,False,269. Kenya banned GM crops in 2012.,False
962,all,Unassigned,False,271. So the spotlight will be on Kenya while labour rights violations in the U.S. are likely to be swept under the carpet.,False
963,all,Unassigned,False,"274. It noted that Kenya s maximum power demand would grow 72% to 2,259MW by 2020 from the current 1,620MW, when projects such as the standard gauge railway start operating fully .",False
964,all,Unassigned,False,279. But Kenya and Tanzania already have their own refineries and cheap sources of oil while Sudan is planning its own refinery.,False
965,all,Unassigned,False,"281. Kenya who dominated the competition won the overall team event with three gold medals, four silver medals and two bronze medals to bag 79 points.",False
966,all,Unassigned,False,"285. On top of this, Kenya s problem is not that it needs more energy.",False
967,all,Unassigned,False,"290. The hospital in the past was using a rental oxygen tank from British Oxygen Company, Kenya (BOC) and cylinders for back up.",False
968,all,Unassigned,False,300.  I m inspired by how Kenya fought the Lamu coal project.,False
969,all,Unassigned,False,"302. UP to 33 percent of MPs are female and regionally, only Rwanda with 49 percent female representation is higher.",False
970,all,Unassigned,False,"311. Rwanda, in 2016 changed its constitution to enable Mr Paul Kagame to contest again.",False
971,all,Unassigned,False,319. I then pulled out of the contract around the time Kayumba was shot because the government of Rwanda objected to my involvement.,False
972,all,Unassigned,False,"324. By purely increasing production through distributing improved inputs, supporting growing coffee associations, increasing quality by educating farmers on quality; strengthening cooperatives as well as promoting the Rwandan brand of coffee; Rwanda has moved from being a below-commodity-grade coffee producer; having two coffee washing stations in 2000, to being Africa s fifth largest coffee producer as of 2020.",False
